quantile,year_match,species,edge_position,Std.Error,region,edgetype,Class,taxongroup,FAO,habitat,feeding.mode,spawning.type,tl,offspring.size,fecundity,age.maturity,length.infinity,age.max,axis,predicted.var,sstSE,sst,sst_at_last_years_edge,sst_SE_at_last_years_edge,edge_position_last_year
quantile_0.99,1993,urophycis regia,1027.8300993939,229.991991785448,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18326063061603598,4.037379938620702,4.039428625727652,0.18327547031218377,1023.98859311158
quantile_0.99,1994,urophycis regia,1039.48998096677,195.62448543126,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13650797920901375,19.391687090528762,19.59790222478415,0.13654734713382236,1027.8300993939
quantile_0.99,1994,urophycis regia,1039.48998096677,195.62448543126,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1863784387774745,3.3444298372510515,3.3167795307985983,0.1862888871838518,1027.8300993939
quantile_0.99,1995,urophycis regia,1039.48998096677,201.843160353667,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1379665282999829,20.202828739770183,20.202828739770183,0.1379665282999829,1039.48998096677
quantile_0.99,1995,urophycis regia,1039.48998096677,201.843160353667,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18651066405463437,3.6451982593603667,3.6451982593603667,0.18651066405463437,1039.48998096677
quantile_0.99,1996,urophycis regia,1039.48998096677,228.903167721084,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13595703739555626,20.037165574615628,20.037165574615628,0.13595703739555626,1039.48998096677
quantile_0.99,1996,urophycis regia,1039.48998096677,228.903167721084,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18176786979507198,3.700567809404585,3.700567809404585,0.18176786979507198,1039.48998096677
quantile_0.99,1997,urophycis regia,1029.75337418326,187.354556869294,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.12186841868458545,18.365167465697933,18.252641846835026,0.12219866321001545,1039.48998096677
quantile_0.99,1997,urophycis regia,1029.75337418326,187.354556869294,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1718780814186833,3.343443235195091,3.339012692107208,0.17234865016521272,1039.48998096677
quantile_0.99,1998,urophycis regia,1027.8300993939,180.028377140188,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13771996760327343,19.76485909728737,19.726426347562885,0.13768902816169146,1029.75337418326
quantile_0.99,1998,urophycis regia,1027.8300993939,180.028377140188,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1809139935946598,4.710230873394913,4.701395221956684,0.18093387528587507,1029.75337418326
quantile_0.99,1999,urophycis regia,1023.98859311158,211.042428591171,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13614790001033192,20.20273137238323,20.122872939188778,0.1361027499226136,1027.8300993939
quantile_0.99,1999,urophycis regia,1023.98859311158,211.042428591171,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1731207727389343,4.326892119280766,4.295471047244186,0.17317062627954602,1027.8300993939
quantile_0.99,2000,urophycis regia,1031.6824150509,205.265145101485,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1384479955757244,21.085644329355606,21.285373702051647,0.1385995262216751,1023.98859311158
quantile_0.99,2000,urophycis regia,1031.6824150509,205.265145101485,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18389622424958443,3.9794778226477527,4.012693865815409,0.18389923390638804,1023.98859311158
quantile_0.99,2001,urophycis regia,1022.06649236724,170.137216612764,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13623320298213715,20.086582483181818,19.904110090850224,0.1361286474635098,1031.6824150509
quantile_0.99,2001,urophycis regia,1022.06649236724,170.137216612764,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1910920063893187,4.502135698099327,4.573607382509234,0.19083922603496004,1031.6824150509
quantile_0.99,2002,urophycis regia,1025.90877109581,160.710034189285,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13215051415500878,20.670575983818672,20.738430165255192,0.13216768187560854,1022.06649236724
quantile_0.99,2002,urophycis regia,1025.90877109581,160.710034189285,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1900739722012743,4.4944162287469345,4.494599973127879,0.19017022150292012,1022.06649236724
quantile_0.99,2003,urophycis regia,1012.3407354746,197.768589661027,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13864186624605004,21.692611881207483,21.393593041014753,0.13838306831313657,1025.90877109581
quantile_0.99,2003,urophycis regia,1012.3407354746,197.768589661027,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18971650445297783,4.228829223875768,4.258671157668234,0.18935069330874205,1025.90877109581
quantile_0.99,2004,urophycis regia,995.824668061085,219.886285157748,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13924165021212653,21.52507740832544,21.081621731918126,0.13863351673822835,1012.3407354746
quantile_0.99,2004,urophycis regia,995.824668061085,219.886285157748,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1890185559522131,3.5942694563044704,3.6284849910120327,0.1879185372530711,1012.3407354746
quantile_0.99,2005,urophycis regia,1018.20598150832,263.462554468971,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13828501641717586,19.701886399495628,20.147478312725934,0.13902211409762597,995.824668061085
quantile_0.99,2005,urophycis regia,1018.20598150832,263.462554468971,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.18314516377289078,3.499437657294943,3.476572820480389,0.18459453991337116,995.824668061085
quantile_0.99,2006,urophycis regia,1020.13916609847,314.833923457103,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1380533324090999,21.149307980188183,21.197034479009808,0.13808858465765175,1018.20598150832
quantile_0.99,2006,urophycis regia,1020.13916609847,314.833923457103,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1855570727415329,3.419780202681647,3.4150658737650277,0.18560065727298172,1018.20598150832
quantile_0.99,2007,urophycis regia,1023.98859311158,316.003208053213,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.136740537174949,20.826392350139734,20.906864303210977,0.13680072416061717,1020.13916609847
quantile_0.99,2007,urophycis regia,1023.98859311158,316.003208053213,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1778141707732048,4.49913804613967,4.5083572876861915,0.17783657303436307,1020.13916609847
quantile_0.99,2008,urophycis regia,1020.13916609847,325.99564559991,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13368616605266334,19.85367227122107,19.782170716527336,0.13364726154187398,1023.98859311158
quantile_0.99,2008,urophycis regia,1020.13916609847,325.99564559991,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.1405002160684948,4.291747983857204,4.281649327001457,0.14055594660241041,1023.98859311158
quantile_0.99,2009,urophycis regia,1023.98859311158,311.256279669785,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13608980376847105,20.378259779044562,20.43897718603555,0.13614522534931858,1020.13916609847
quantile_0.99,2009,urophycis regia,1023.98859311158,311.256279669785,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.16250001155576863,4.0954953443097235,4.110742634659316,0.16248345798826846,1020.13916609847
quantile_0.99,2010,urophycis regia,1020.13916609847,320.517225340267,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13444030361297812,21.5792373424073,21.517723969551103,0.13439658777111402,1023.98859311158
quantile_0.99,2010,urophycis regia,1020.13916609847,320.517225340267,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.16492532238463756,3.6543472336234513,3.6568124499451105,0.1649367341140825,1023.98859311158
quantile_0.99,2011,urophycis regia,1016.26282074056,337.287202305029,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13596215006747883,21.543311702850954,21.469207399114705,0.13589542781859867,1020.13916609847
quantile_0.99,2011,urophycis regia,1016.26282074056,337.287202305029,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.09351154253489583,4.262795896300402,4.259844323676643,0.09393432403798958,1020.13916609847
quantile_0.99,2012,urophycis regia,1014.30908664021,342.837105360305,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1374414631559087,21.3959091873177,21.35634626515824,0.13740293990353444,1016.26282074056
quantile_0.99,2012,urophycis regia,1014.30908664021,342.837105360305,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.114023113526963,4.871211328151397,4.866692506856641,0.11401546395300328,1016.26282074056
quantile_0.99,2013,urophycis regia,1022.06649236724,359.66267822847,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1337740807990885,22.670822684334503,22.798293253213032,0.13389832080484032,1014.30908664021
quantile_0.99,2013,urophycis regia,1022.06649236724,359.66267822847,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.17040465554713333,5.468367406009137,5.459674356716274,0.17051379548129847,1014.30908664021
quantile_0.99,2014,urophycis regia,1025.90877109581,388.165377445377,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13685722343841192,21.119901343838798,21.183569696698243,0.13691513614644987,1022.06649236724
quantile_0.99,2014,urophycis regia,1025.90877109581,388.165377445377,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.16447379095797807,4.565459107403874,4.561483553337414,0.16443599411449902,1022.06649236724
quantile_0.99,2015,urophycis regia,1020.13916609847,402.194989725533,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.1387874974075124,21.955440924775495,21.85041371994764,0.1386732216579321,1025.90877109581
quantile_0.99,2015,urophycis regia,1020.13916609847,402.194989725533,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.17686619145572857,3.7889520076609062,3.824920382016529,0.17685811153183914,1025.90877109581
quantile_0.99,2016,urophycis regia,1029.75337418326,408.086591733017,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13884108707759452,22.38622732204066,22.662783817040623,0.1390417007373217,1020.13916609847
quantile_0.99,2016,urophycis regia,1029.75337418326,408.086591733017,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.17758256302083622,3.128655524776118,3.0662913854688716,0.17754056271297763,1020.13916609847
quantile_0.99,2017,urophycis regia,1047.54500298706,440.021894717009,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13753945765488726,21.72451282627071,22.03865325318887,0.13744411525909073,1029.75337418326
quantile_0.99,2017,urophycis regia,1047.54500298706,440.021894717009,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.15553797705546615,5.500771103236957,5.538816176595844,0.154520885183053,1029.75337418326
quantile_0.99,2018,urophycis regia,1041.47616802266,412.367052787204,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmax,0.13688231431779244,20.600647330280463,20.503535087495457,0.13705746088102852,1047.54500298706
quantile_0.99,2018,urophycis regia,1041.47616802266,412.367052787204,neus,coldedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.42,0.19,8000000,1.6,76.5,18.5,coast_km,predict.sstmin,0.17947712668894547,4.653375970187305,4.680622331372577,0.1800168099570659,1047.54500298706
quantile_0.01,1968,urophycis tenuis,104.317752706273,39.2564006894651,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.42738555658530547,25.973451077813383,NA,NA,NA
quantile_0.01,1968,urophycis tenuis,104.317752706273,39.2564006894651,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.5874299947348027,10.08868018393552,NA,NA,NA
quantile_0.01,1969,urophycis tenuis,137.882209921765,87.8893641409267,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.28301028254173616,26.342436854172586,26.6405290796802,0.4209557496240553,104.317752706273
quantile_0.01,1969,urophycis tenuis,137.882209921765,87.8893641409267,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.3905508184958068,7.99334571399457,9.420501898975793,0.5781670679949396,104.317752706273
quantile_0.01,1970,urophycis tenuis,420.180690237473,175.212744087766,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.20800303944866017,25.249420157227192,26.058057134803153,0.28861894178240016,137.882209921765
quantile_0.01,1970,urophycis tenuis,420.180690237473,175.212744087766,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.2733216597808884,3.3403103251170343,7.494846448918562,0.3891676437410269,137.882209921765
quantile_0.01,1971,urophycis tenuis,416.422153509859,173.753798143876,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.20551924202310826,24.145482076449078,24.140218537611233,0.20358359638358667,420.180690237473
quantile_0.01,1971,urophycis tenuis,416.422153509859,173.753798143876,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.278685117932248,3.457002548857509,3.456836950795118,0.27606766872855,420.180690237473
quantile_0.01,1972,urophycis tenuis,672.80654105696,250.902622461284,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17417299946614112,22.838999767691597,24.671220557305524,0.21048783835556298,416.422153509859
quantile_0.01,1972,urophycis tenuis,672.80654105696,250.902622461284,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.23097459993111288,4.058116437224131,3.8032871488131788,0.27608379100549413,416.422153509859
quantile_0.01,1973,urophycis tenuis,566.567580738276,216.961141669483,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.19682655036292052,22.837718609794237,22.404934219613402,0.17314217249208672,672.80654105696
quantile_0.01,1973,urophycis tenuis,566.567580738276,216.961141669483,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.24957052848355776,5.200335467000257,4.868407336383909,0.22731170427057099,672.80654105696
quantile_0.01,1974,urophycis tenuis,731.503490292192,231.992779889671,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17619545197738615,23.916909852001805,24.560338085534607,0.1990546661098659,566.567580738276
quantile_0.01,1974,urophycis tenuis,731.503490292192,231.992779889671,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.22975224584904486,6.139260207884792,6.307640323622027,0.2556611818838803,566.567580738276
quantile_0.01,1975,urophycis tenuis,736.521666108831,239.631964344911,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17361699734484412,23.092008430786297,23.11678118214445,0.1739908039053268,731.503490292192
quantile_0.01,1975,urophycis tenuis,736.521666108831,239.631964344911,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.23034271983201557,5.653036350508112,5.642847648538656,0.23081247200877059,731.503490292192
quantile_0.01,1976,urophycis tenuis,795.482221494623,238.836478595442,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.16467139650971538,23.12066678643406,23.45654487409386,0.17293104481066687,736.521666108831
quantile_0.01,1976,urophycis tenuis,795.482221494623,238.836478595442,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.21949292726122316,4.971789884541566,4.957703636573349,0.22762712607698807,736.521666108831
quantile_0.01,1977,urophycis tenuis,689.600252221703,219.02105731335,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17379067532067347,22.443815304755063,21.92764059318816,0.16598726195379346,795.482221494623
quantile_0.01,1977,urophycis tenuis,689.600252221703,219.02105731335,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.23090402399010723,3.923414522508615,3.829946580966127,0.22155010673147402,795.482221494623
quantile_0.01,1978,urophycis tenuis,547.94700251749,181.689850540543,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.19182647305684733,24.449090418287007,23.607526496314595,0.1745549499829104,689.600252221703
quantile_0.01,1978,urophycis tenuis,547.94700251749,181.689850540543,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.2489480714737845,3.8562174662279776,3.875112478826838,0.23071149668994445,689.600252221703
quantile_0.01,1979,urophycis tenuis,501.698227024226,168.769182655609,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.1656158457163856,25.12946290434413,24.818660832615652,0.18373805513534044,547.94700251749
quantile_0.01,1979,urophycis tenuis,501.698227024226,168.769182655609,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.22930008164692509,2.679347438310745,2.8150422086960876,0.25435828053784665,547.94700251749
quantile_0.01,1980,urophycis tenuis,751.340081422716,155.027909015849,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17337483135825407,23.137779484752052,24.92982616625332,0.1688919038423658,501.698227024226
quantile_0.01,1980,urophycis tenuis,751.340081422716,155.027909015849,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.2255726785840244,4.288209541749399,4.356210854238483,0.22534246795843033,501.698227024226
quantile_0.01,1981,urophycis tenuis,897.147105011765,120.680837430912,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17219710949897168,22.175500524837105,22.354084583435668,0.16982471904587582,751.340081422716
quantile_0.01,1981,urophycis tenuis,897.147105011765,120.680837430912,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.22896936359733447,4.3198738893806485,4.5396738818624485,0.22764371074343828,751.340081422716
quantile_0.01,1982,urophycis tenuis,675.657582286579,208.14965004919,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.16656267023697902,22.597476836830936,21.65392961278316,0.16503067987929554,897.147105011765
quantile_0.01,1982,urophycis tenuis,675.657582286579,208.14965004919,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.18984067956634493,4.386062565208642,4.0498119728072055,0.17607359592804192,897.147105011765
quantile_0.01,1983,urophycis tenuis,470.064094680003,217.321297466422,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17352150309926764,24.50438748666908,23.22109335510664,0.1720157350246003,675.657582286579
quantile_0.01,1983,urophycis tenuis,470.064094680003,217.321297466422,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.1326374182298541,5.952110414238128,5.3989549630818114,0.11791082407826489,675.657582286579
quantile_0.01,1984,urophycis tenuis,775.139320600664,241.711349978806,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.16750963900506793,22.21426565765116,24.781127899564993,0.17406737023675833,470.064094680003
quantile_0.01,1984,urophycis tenuis,775.139320600664,241.711349978806,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.21400208521424247,5.8968826086807855,5.07581545361383,0.22796401537224462,470.064094680003
quantile_0.01,1985,urophycis tenuis,839.766911183889,238.941795779344,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.1716975792818828,22.285569732076876,22.66994986254107,0.16693601910064204,775.139320600664
quantile_0.01,1985,urophycis tenuis,839.766911183889,238.941795779344,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.18560198843442097,4.963820268260657,5.004762372144666,0.18740506415407807,775.139320600664
quantile_0.01,1986,urophycis tenuis,856.67299088843,224.744766045183,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17803358907924638,22.831184156858978,22.90589694713835,0.17368335013153138,839.766911183889
quantile_0.01,1986,urophycis tenuis,856.67299088843,224.744766045183,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.24181543409091036,5.5641844162920675,5.735095189896528,0.2365141021245737,839.766911183889
quantile_0.01,1987,urophycis tenuis,842.108088779253,256.505261299577,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17433478047617365,22.312190777872978,22.228419104409404,0.17801248192363867,856.67299088843
quantile_0.01,1987,urophycis tenuis,842.108088779253,256.505261299577,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.23736786410966468,5.179296956467192,5.038485182392745,0.241852682353571,856.67299088843
quantile_0.01,1988,urophycis tenuis,897.147105011765,267.243623534372,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.16896947454326863,21.446283397272776,22.111871615949983,0.16824711398084563,842.108088779253
quantile_0.01,1988,urophycis tenuis,897.147105011765,267.243623534372,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.18576989418913076,4.281785322682541,4.5401509240379365,0.19058818065483846,842.108088779253
quantile_0.01,1989,urophycis tenuis,891.467056182302,283.71636235223,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmax,0.17888812148409947,22.580925508263537,22.547293311662845,0.17733815528040867,897.147105011765
quantile_0.01,1989,urophycis tenuis,891.467056182302,283.71636235223,neus,warmedge,Actinopterygii,fish,21,demersal,generalist,non-guarder,4.27,0.19,8000000,1.4,110,23,coast_km,predict.sstmin,0.17963475123077471,4.921334902776797,4.897382356933227,0.17852703893374222,897.147105011765
