quantile,year_match,species,edge_position,Std.Error,region,edgetype,Class,taxongroup,FAO,habitat,feeding.mode,spawning.type,tl,offspring.size,fecundity,age.maturity,length.infinity,age.max,axis,predicted.var,sstSE,sst
quantile_0.01,2018,sebastolobus alascanus,462.387728771263,34.9445631406911,wc,warmedge,Actinopterygii,fish,77,demersal,planktivorous,non-guarder,3.62,0.96,498123,13,40,100,coast_km,predict.sstmin,0.09250640332571627,12.304357710197806
quantile_0.01,1977,squalus suckleyi,395.524671441047,69.1011054316391,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.140507070923349,18.18467967296961
quantile_0.01,1977,squalus suckleyi,395.524671441047,69.1011054316391,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09172099344895483,12.483479587258746
quantile_0.01,1980,squalus suckleyi,410.331673345848,89.6940847006235,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13801442424642202,17.814300672817243
quantile_0.01,1980,squalus suckleyi,410.331673345848,89.6940847006235,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09165251766855849,13.241161204722104
quantile_0.01,1983,squalus suckleyi,506.017606153512,120.935504601791,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13239251971689953,17.327773546381408
quantile_0.01,1983,squalus suckleyi,506.017606153512,120.935504601791,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.08922472770110706,13.271143321844013
quantile_0.01,1986,squalus suckleyi,432.671145482446,96.5684499707598,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.14195273395770341,17.464899004185856
quantile_0.01,1986,squalus suckleyi,432.671145482446,96.5684499707598,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09486091077739499,13.060419138527235
quantile_0.01,1989,squalus suckleyi,736.25247711262,163.268073852023,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.18437874347305933,15.657764307461079
quantile_0.01,1989,squalus suckleyi,736.25247711262,163.268073852023,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.11798934541509774,10.972710961915904
quantile_0.01,1992,squalus suckleyi,609.942728869666,153.740331396473,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.1749783999609663,15.742805271281338
quantile_0.01,1992,squalus suckleyi,609.942728869666,153.740331396473,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12396711352166537,11.024949943863685
quantile_0.01,1995,squalus suckleyi,380.957680976925,84.1822963054821,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13342433977314233,18.65939279674153
quantile_0.01,1995,squalus suckleyi,380.957680976925,84.1822963054821,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.0911518985446587,12.959039617659474
quantile_0.01,1998,squalus suckleyi,527.809165406691,121.690890374814,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13551192808893553,18.512088166698135
quantile_0.01,1998,squalus suckleyi,527.809165406691,121.690890374814,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09310463593240116,13.201170678763322
quantile_0.01,2001,squalus suckleyi,498.81847728893,100.03420879615,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.1353887110518502,16.39372457729201
quantile_0.01,2001,squalus suckleyi,498.81847728893,100.03420879615,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.08836817751296316,11.588617524290605
quantile_0.01,2003,squalus suckleyi,631.465188412823,108.7396789567,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.185237246467247,14.332195836557318
quantile_0.01,2003,squalus suckleyi,631.465188412823,108.7396789567,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12920330977091085,11.731927965459466
quantile_0.01,2004,squalus suckleyi,565.028538400632,69.6298230256796,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.16811934844997325,15.603720975230782
quantile_0.01,2004,squalus suckleyi,565.028538400632,69.6298230256796,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.10786529351230714,11.832548738827484
quantile_0.01,2005,squalus suckleyi,520.499511223927,84.3215607943939,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13957234903738464,16.768078717725047
quantile_0.01,2005,squalus suckleyi,520.499511223927,84.3215607943939,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09081525324372106,12.383128974759545
quantile_0.01,2006,squalus suckleyi,542.605960184325,84.3817096072145,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.15163316321864895,15.610253502403982
quantile_0.01,2006,squalus suckleyi,542.605960184325,84.3817096072145,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09977982817084967,12.205923160545636
quantile_0.01,2007,squalus suckleyi,535.178301415724,73.3514299282435,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.1462819658005601,16.91399280795975
quantile_0.01,2007,squalus suckleyi,535.178301415724,73.3514299282435,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09489378856838586,11.812778762277679
quantile_0.01,2008,squalus suckleyi,454.989046171948,89.0627736530655,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.14333051389950144,16.34668752334384
quantile_0.01,2008,squalus suckleyi,454.989046171948,89.0627736530655,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.0910739165445129,11.414311212555901
quantile_0.01,2009,squalus suckleyi,366.803469022635,61.3992211996972,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13804435548617716,19.3208003299456
quantile_0.01,2009,squalus suckleyi,366.803469022635,61.3992211996972,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.08642884311255163,13.055458239936634
quantile_0.01,2010,squalus suckleyi,498.81847728893,92.5195470602,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.13297496824737484,16.135832657134202
quantile_0.01,2010,squalus suckleyi,498.81847728893,92.5195470602,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.08933473403302997,12.28773846468301
quantile_0.01,2011,squalus suckleyi,766.124888164952,137.888144145113,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.18758050873226986,14.715784435355822
quantile_0.01,2011,squalus suckleyi,766.124888164952,137.888144145113,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12098251237933894,11.495354766394641
quantile_0.01,2012,squalus suckleyi,617.266516537951,124.545739786158,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.18428504860233286,15.42802924923015
quantile_0.01,2012,squalus suckleyi,617.266516537951,124.545739786158,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12002589914556823,11.424520129483945
quantile_0.01,2013,squalus suckleyi,395.524671441047,89.9866256367577,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.14236237946091498,18.709218361318175
quantile_0.01,2013,squalus suckleyi,395.524671441047,89.9866256367577,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.08299813946191512,12.750751209029534
quantile_0.01,2014,squalus suckleyi,602.513076235501,81.8810135351909,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.19044189298592704,15.053529730834413
quantile_0.01,2014,squalus suckleyi,602.513076235501,81.8810135351909,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12383456304761403,12.893443118060969
quantile_0.01,2015,squalus suckleyi,609.942728869666,106.047158906944,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.18491204648302192,17.649951926163855
quantile_0.01,2015,squalus suckleyi,609.942728869666,106.047158906944,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12632324185317662,12.876732484760872
quantile_0.01,2016,squalus suckleyi,595.020059812667,86.2166480049451,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.18223935266199423,19.135769640268133
quantile_0.01,2016,squalus suckleyi,595.020059812667,86.2166480049451,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.12192778301007419,13.288015479098805
quantile_0.01,2017,squalus suckleyi,417.769153504982,82.7785394104575,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.14076526985149682,18.34600871016904
quantile_0.01,2017,squalus suckleyi,417.769153504982,82.7785394104575,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.09559056463893643,13.148361651241554
quantile_0.01,2018,squalus suckleyi,572.517111892464,86.2660396863846,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmax,0.17240504675990193,17.022793160324582
quantile_0.01,2018,squalus suckleyi,572.517111892464,86.2660396863846,wc,warmedge,Elasmobranchii,fish,77,benthopelagic,generalist,bearer,4.24,240,7,26.9,110,51.5,coast_km,predict.sstmin,0.11240901279320353,12.22699995207618
quantile_0.99,1977,zalembius rosaceus,1853.94867452651,313.219923216376,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.11797352519199344,15.413151255751572
quantile_0.99,1977,zalembius rosaceus,1853.94867452651,313.219923216376,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.07702489202930349,9.546469329314267
quantile_0.99,1980,zalembius rosaceus,1498.91150342083,349.934630468273,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.13434516307807656,15.439301296102737
quantile_0.99,1980,zalembius rosaceus,1498.91150342083,349.934630468273,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.08899761238995525,10.649714626616577
quantile_0.99,1983,zalembius rosaceus,1037.38273409088,354.249071490244,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.15395730387951392,13.916008356579125
quantile_0.99,1983,zalembius rosaceus,1037.38273409088,354.249071490244,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10872602738846988,9.625933510011054
quantile_0.99,1986,zalembius rosaceus,1044.06183134276,273.65145420823,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.16553106359158623,13.487561701810204
quantile_0.99,1986,zalembius rosaceus,1044.06183134276,273.65145420823,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.11029179137410823,10.048947202848186
quantile_0.99,1989,zalembius rosaceus,1030.60718722869,235.847181671431,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1620526154208249,13.52279701878841
quantile_0.99,1989,zalembius rosaceus,1030.60718722869,235.847181671431,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10376000275438284,9.947611478910076
quantile_0.99,1992,zalembius rosaceus,1016.69723731881,293.66693007387,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.15044714752362584,13.939962534615368
quantile_0.99,1992,zalembius rosaceus,1016.69723731881,293.66693007387,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10407628113592893,9.632856624174197
quantile_0.99,1995,zalembius rosaceus,1009.59543047598,312.783558862529,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14989828753760476,13.345404610739557
quantile_0.99,1995,zalembius rosaceus,1009.59543047598,312.783558862529,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10318447779347993,10.196850617184406
quantile_0.99,1998,zalembius rosaceus,1009.59543047598,269.356917874242,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14139427629099666,16.14207176842607
quantile_0.99,1998,zalembius rosaceus,1009.59543047598,269.356917874242,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10092470272245191,11.459501350500112
quantile_0.99,2001,zalembius rosaceus,995.333160035188,261.081616346313,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14827890542681593,13.94444833127831
quantile_0.99,2001,zalembius rosaceus,995.333160035188,261.081616346313,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09672722693765752,9.8342743747199
quantile_0.99,2003,zalembius rosaceus,995.333160035188,280.870073284645,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14540689395020462,13.10591202260943
quantile_0.99,2003,zalembius rosaceus,995.333160035188,280.870073284645,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09858307140653294,9.935787885892331
quantile_0.99,2004,zalembius rosaceus,995.333160035188,265.46663705796,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.15133087970035805,13.941625624171255
quantile_0.99,2004,zalembius rosaceus,995.333160035188,265.46663705796,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09749034338038573,10.341743534373892
quantile_0.99,2005,zalembius rosaceus,995.333160035188,276.771451975387,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14796004866270188,13.673160985302767
quantile_0.99,2005,zalembius rosaceus,995.333160035188,276.771451975387,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09596027061774941,11.05859881260562
quantile_0.99,2006,zalembius rosaceus,988.290544255438,299.242785759385,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14670742525155675,13.251438489529153
quantile_0.99,2006,zalembius rosaceus,988.290544255438,299.242785759385,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09657601858543537,11.029580056597567
quantile_0.99,2007,zalembius rosaceus,995.333160035188,300.495392272933,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1485906300925952,14.173768964929723
quantile_0.99,2007,zalembius rosaceus,995.333160035188,300.495392272933,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09613802624964433,10.171505365343094
quantile_0.99,2008,zalembius rosaceus,988.290544255438,275.405404237816,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14720125170886858,13.668106179816334
quantile_0.99,2008,zalembius rosaceus,988.290544255438,275.405404237816,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09416192561032698,9.784138874249349
quantile_0.99,2009,zalembius rosaceus,988.290544255438,299.520476817863,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14747198200183678,14.316400402198873
quantile_0.99,2009,zalembius rosaceus,988.290544255438,299.520476817863,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.08958525659328456,9.559160780036514
quantile_0.99,2010,zalembius rosaceus,988.290544255438,304.459516710738,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1406933910895768,13.73402810746901
quantile_0.99,2010,zalembius rosaceus,988.290544255438,304.459516710738,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09664141758295022,9.761361003703442
quantile_0.99,2011,zalembius rosaceus,995.333160035188,314.63248386474,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1505999708891585,12.771021112159817
quantile_0.99,2011,zalembius rosaceus,995.333160035188,314.63248386474,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.09736507245996642,10.002507330189303
quantile_0.99,2012,zalembius rosaceus,988.290544255438,294.07795841595,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.14324284161142636,13.793701636618533
quantile_0.99,2012,zalembius rosaceus,988.290544255438,294.07795841595,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.093410957004628,9.877398015403084
quantile_0.99,2013,zalembius rosaceus,995.333160035188,312.669743955851,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.15069822146086148,13.726336941825153
quantile_0.99,2013,zalembius rosaceus,995.333160035188,312.669743955851,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.08930663408665712,9.712272456530002
quantile_0.99,2014,zalembius rosaceus,1016.69723731881,295.237987900684,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.16137534103713305,13.268699806277603
quantile_0.99,2014,zalembius rosaceus,1016.69723731881,295.237987900684,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10508023587451122,10.271374543489781
quantile_0.99,2015,zalembius rosaceus,1023.70900567553,304.837655595869,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1591699764976405,16.63175559424124
quantile_0.99,2015,zalembius rosaceus,1023.70900567553,304.837655595869,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10729616701384867,10.703870856565388
quantile_0.99,2016,zalembius rosaceus,1037.38273409088,315.909250961054,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.16598140651309787,15.86549443110389
quantile_0.99,2016,zalembius rosaceus,1037.38273409088,315.909250961054,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.11042865122584522,10.80558322295318
quantile_0.99,2017,zalembius rosaceus,1044.06183134276,303.821760046523,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.16476589869440939,14.213500415725562
quantile_0.99,2017,zalembius rosaceus,1044.06183134276,303.821760046523,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.11121623867584715,10.803374634899406
quantile_0.99,2018,zalembius rosaceus,1037.38273409088,275.076934866964,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmax,0.1684297200430393,14.440872190142795
quantile_0.99,2018,zalembius rosaceus,1037.38273409088,275.076934866964,wc,coldedge,Actinopterygii,fish,77,demersal,benthivorous,bearer,3.31,0.25,20,2.1,31,3,coast_km,predict.sstmin,0.10983474785313786,10.384568159039668
quantile_0.99,1977,zaniolepis latipinnis,2025.2571722155,320.082780961792,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.14459967245079267,13.576111096391113
quantile_0.99,1977,zaniolepis latipinnis,2025.2571722155,320.082780961792,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.09442331283312287,8.73795039187076
quantile_0.99,1980,zaniolepis latipinnis,1981.26186036422,340.06414682725,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.10527813203313331,15.17764723575551
quantile_0.99,1980,zaniolepis latipinnis,1981.26186036422,340.06414682725,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.06888599441639787,8.781295797922589
quantile_0.99,1983,zaniolepis latipinnis,1649.98774401676,420.468404480367,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.10753305846734956,15.535864592079044
quantile_0.99,1983,zaniolepis latipinnis,1649.98774401676,420.468404480367,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.07382678601550056,11.011463413515461
quantile_0.99,1986,zaniolepis latipinnis,1530.23241606888,403.671077599648,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.1296219294760814,13.679296100514057
quantile_0.99,1986,zaniolepis latipinnis,1530.23241606888,403.671077599648,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.08618587470318342,9.524543014177857
quantile_0.99,1989,zaniolepis latipinnis,1328.98836089876,378.856561136024,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.15727571721210576,12.417268504548263
quantile_0.99,1989,zaniolepis latipinnis,1328.98836089876,378.856561136024,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.10126943750651335,9.101670323253051
quantile_0.99,1992,zaniolepis latipinnis,1380.85879222705,390.948972487779,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.14048241909329923,12.908421801389569
quantile_0.99,1992,zaniolepis latipinnis,1380.85879222705,390.948972487779,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.09506242869924784,8.951054452884566
quantile_0.99,1995,zaniolepis latipinnis,1247.1389319625,369.599446637665,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.1763431491676662,13.439232152241404
quantile_0.99,1995,zaniolepis latipinnis,1247.1389319625,369.599446637665,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmin,0.12172848546630405,10.44709287617162
quantile_0.99,1998,zaniolepis latipinnis,1256.67249640345,322.55163962214,wc,coldedge,Actinopterygii,fish,77,demersal,generalist,guarder,3.13,2.3,151272,2,25,12.6,coast_km,predict.sstmax,0.16366567201589435,16.01328559660509
